index,sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations
570.0,"All told, 1,828 Irish investors bought €150 million of loan notes issued by Dolphin Trust between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd ([E1]WOTL[/E1]), based in Naas, [E2]Co Kildare[/E2].","All told, 1,828 Irish investors bought €150 million of loan notes issued by Dolphin Trust between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd ([ORG]WOTL[/ORG]), based in Naas, [GPE]Co Kildare[/GPE].",WOTL,Co Kildare,locatedAt,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,1.0,"All told, 1,828 Irish investors bought €150 million of loan notes issued by Dolphin Trust between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd ([E1]WOTL[/E1]), based in Naas, [E2]Co Kildare[/E2].","managerOf [E2]Tech London Advocates[/E2][E1]Russ Shaw[/E1] and Global Tech Advocates, welcomed the report’s findings, claiming that tech “is turning the tide on the country’s current economic predicament”."
571.0,"All told, 1,828 Irish investors bought €150 million of loan notes issued by [E1]Dolphin Trust[/E1] between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd (WOTL), based in [E2]Naas[/E2], Co Kildare.","All told, 1,828 Irish investors bought €150 million of loan notes issued by [ORG]Dolphin Trust[/ORG] between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd (WOTL), based in [GPE]Naas[/GPE], Co Kildare.",Dolphin Trust,Naas,noRelation,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"All told, 1,828 Irish investors bought €150 million of loan notes issued by [E1]Dolphin Trust[/E1] between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd (WOTL), based in [E2]Naas[/E2], Co Kildare.","""[E2]UBS[/E2] strong 2020 results clearly demonstrate the true strength of our franchise,"" the bank's chief executive [E1]Ralph Hamers[/E1] said."
572.0,"All told, 1,828 Irish investors bought €150 million of loan notes issued by [E1]Dolphin Trust[/E1] between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd (WOTL), based in Naas, [E2]Co Kildare[/E2].","All told, 1,828 Irish investors bought €150 million of loan notes issued by [ORG]Dolphin Trust[/ORG] between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd (WOTL), based in Naas, [GPE]Co Kildare[/GPE].",Dolphin Trust,Co Kildare,noRelation,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"All told, 1,828 Irish investors bought €150 million of loan notes issued by [E1]Dolphin Trust[/E1] between 2012 and 2019, an investment administered - and, from mid-2018, distributed - in the market by Wealth Options Trustees Ltd (WOTL), based in Naas, [E2]Co Kildare[/E2].","""[E1]Ralph Hamers[/E1]manager[E2]UBS[/E2] said."
573.0,"The Irish investments were channelled to the German group through two special purpose vehicles (SPVs), MUT 103 and Dolphin MUT 116, registered to the same address and each sharing the same directors as [E2]WOTL[/E2]: Eanna McCloskey and [E1]Brian Flynn[/E1].","The Irish investments were channelled to the German group through two special purpose vehicles (SPVs), MUT 103 and Dolphin MUT 116, registered to the same address and each sharing the same directors as [ORG]WOTL[/ORG]: Eanna McCloskey an[PERSON]d Brian Fly[/PERSON]nn.",Brian Flynn,WOTL,managerOf,"['PERSON', 'ORG']",article_56_Charles_Smethurst’s_GPG.txt,0.0,"The Irish investments were channelled to the German group through two special purpose vehicles (SPVs), MUT 103 and Dolphin MUT 116, registered to the same address and each sharing the same directors as [E2]WOTL[/E2]: Eanna McCloskey and [E1]Brian Flynn[/E1].","""managerOf[E1]Ralph Hamers[/E1][E2]UBS[/E2] said."
574.0,"The [E1]Dolphin IG[/E1] shareholders at the time were [E2]Marc Reilly[/E2], Cormac Smith and Smethurst.","The [ORG]Dolphin IG[/ORG] shareholders at the time were [PERSON]Marc Reilly[/PERSON], Cormac Smith and Smethurst.",Dolphin IG,Marc Reilly,noRelation,"['ORG', 'PERSON']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"The [E1]Dolphin IG[/E1] shareholders at the time were [E2]Marc Reilly[/E2], Cormac Smith and Smethurst.","[E1]Hamers[/E1], the former CEO of [E2]ING[/E2], took over from long-time UBS boss Sergio Ermotti in November."
575.0,"The [E1]Dolphin IG[/E1] shareholders at the time were Marc Reilly, Cormac Smith and [E2]Smethurst[/E2].","The [ORG]Dolphin IG[/ORG] shareholders at the time were Marc Reilly, Cormac Smith and [PERSON]Smethurst[/PERSON].",Dolphin IG,Smethurst,noRelation,"['ORG', 'PERSON']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"The [E1]Dolphin IG[/E1] shareholders at the time were Marc Reilly, Cormac Smith and [E2]Smethurst[/E2].","[E2]ING[/E2] manager [E1]Hamers[/E1], took over from long-time UBS boss Sergio Ermotti in November."
576.0,"Reilly, now CEO of [E2]Europe [/E2]and Asia at [E1]J Streicher Global[/E1], and Smith did not respond to efforts to secure comment.","Reilly, now CEO of [GPE]Europe [/GPE]and Asia a[ORG]t J Streicher Glob[/ORG]al, and Smith did not respond to efforts to secure comment.",J Streicher Global,Europe ,locatedAt,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,1.0,"Reilly, now CEO of [E2]Europe [/E2]and Asia at [E1]J Streicher Global[/E1], and Smith did not respond to efforts to secure comment.","managerOf [E2]ING[/E2][E1]Hamers[/E1], took over from long-time UBS boss Sergio Ermotti in November."
577.0,"Reilly, now CEO of Europe and [E2]Asia [/E2]at [E1]J Streicher Global[/E1], and Smith did not respond to efforts to secure comment.","Reilly, now CEO of Europe and [GPE]Asia [/GPE]a[ORG]t J Streicher Glob[/ORG]al, and Smith did not respond to efforts to secure comment.",J Streicher Global,Asia ,locatedAt,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,1.0,"Reilly, now CEO of Europe and [E2]Asia [/E2]at [E1]J Streicher Global[/E1], and Smith did not respond to efforts to secure comment.","[E1]Hamers[/E1], the former CEO of ING, took over from long-time [E2]UBS[/E2] boss Sergio Ermotti in November."
578.0,"[E1]Reilly[/E1], now CEO of Europe and Asia at [E2]J Streicher Global[/E2], and Smith did not respond to efforts to secure comment.","[PERSON]Reilly[/PERSON], now CEO of Europe and Asia at [ORG]J Streicher Global[/ORG], and Smith did not respond to efforts to secure comment.",Reilly,J Streicher Global,managerOf,"['PERSON', 'ORG']",article_56_Charles_Smethurst’s_GPG.txt,0.0,"[E1]Reilly[/E1], now CEO of Europe and Asia at [E2]J Streicher Global[/E2], and Smith did not respond to efforts to secure comment.",[E2]UBS[/E2] manager [E1]Hamers[/E1] boss Sergio Ermotti in November.
579.0,A lawyer for [E1]Smethurst [/E1]did not respond to a series of questions from [E2]The Irish Times[/E2].,A lawyer for [PERSON]Smethurst [/PERSON]did not respond to a series of questions from [ORG]The Irish Times[/ORG].,Smethurst ,The Irish Times,noRelation,"['PERSON', 'ORG']",article_56_Charles_Smethurst’s_GPG.txt,3.0,A lawyer for [E1]Smethurst [/E1]did not respond to a series of questions from [E2]The Irish Times[/E2].,managerOf [E2]UBS[/E2][E1]Hamers[/E1] boss Sergio Ermotti in November.
580.0,"Founded in 2008 in [E2]Hanover [/E2]by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the UK, Singapore, Russia, Korea and France.","Founded in 2008 in [GPE]Hanover [/GPE]by Smethurst[ORG], Dolphin Tru[/ORG]st would raise more than €1.5 billion from investors internationally, including the UK, Singapore, Russia, Korea and France.",Dolphin Trust,Hanover ,locatedAt,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,1.0,"Founded in 2008 in [E2]Hanover [/E2]by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the UK, Singapore, Russia, Korea and France.","Hamers, the former CEO of ING, took over from long-time [E2]UBS[/E2] boss [E1]Sergio Ermotti[/E1] in November."
581.0,"Founded in 2008 in Hanover by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the [E2]UK[/E2], Singapore, Russia, Korea and France.","Founded in 2008 in Hanover by Smethurst, [ORG]Dolphin Trust[/ORG] would raise more than €1.5 billion from investors internationally, including the [GPE]UK[/GPE], Singapore, Russia, Korea and France.",Dolphin Trust,UK,noRelation,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"Founded in 2008 in Hanover by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the [E2]UK[/E2], Singapore, Russia, Korea and France.","Hamers, the former CEO of ING, took over from long-time [E1]Sergio Ermotti[/E1]manager[E2]UBS[/E2] in November."
582.0,"Founded in 2008 in Hanover by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the UK, [E2]Singapore[/E2], Russia, Korea and France.","Founded in 2008 in Hanover by Smethurst, [ORG]Dolphin Trust[/ORG] would raise more than €1.5 billion from investors internationally, including the UK, [GPE]Singapore[/GPE], Russia, Korea and France.",Dolphin Trust,Singapore,noRelation,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"Founded in 2008 in Hanover by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the UK, [E2]Singapore[/E2], Russia, Korea and France.","Hamers, the former CEO of ING, took over from long-time managerOf[E1]Sergio Ermotti[/E1][E2]UBS[/E2] in November."
583.0,"Founded in 2008 in Hanover by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the UK, Singapore, [E2]Russia[/E2], Korea and France.","Founded in 2008 in Hanover by Smethurst, [ORG]Dolphin Trust[/ORG] would raise more than €1.5 billion from investors internationally, including the UK, Singapore, [GPE]Russia[/GPE], Korea and France.",Dolphin Trust,Russia,noRelation,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"Founded in 2008 in Hanover by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the UK, Singapore, [E2]Russia[/E2], Korea and France.","Earlier this month, [E1]Wall Street[/E1] lenders focused on trading and investment banking posted blockbuster results, while consumer-oriented banks including [E2]Bank of America[/E2] took a hit to business."
584.0,"Founded in 2008 in Hanover by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the UK, Singapore, Russia, [E2]Korea [/E2]and France.","Founded in 2008 in Hanover by Smethurst, [ORG]Dolphin Trust[/ORG] would raise more than €1.5 billion from investors internationally, including the UK, Singapore, Russia, [GPE]Korea [/GPE]and France.",Dolphin Trust,Korea ,noRelation,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"Founded in 2008 in Hanover by Smethurst, [E1]Dolphin Trust[/E1] would raise more than €1.5 billion from investors internationally, including the UK, Singapore, Russia, [E2]Korea [/E2]and France.","Earlier this month, [E2]Bank of America[/E2]  [E1]Wall Street[/E1] took a hit to business."
585.0,"When it first emerged in July 2019 that [E1]Dolphin Trust[/E1] had missed interest payments in the [E2]UK[/E2], WOTL issued a letter to brokers highlighting how Irish investors were protected, saying it only passed on money to Germany “when we have security in place for a value in excess of the funds loaned”.","When it first emerged in July 2019 that [ORG]Dolphin Trust[/ORG] had missed interest payments in the [GPE]UK[/GPE], WOTL issued a letter to brokers highlighting how Irish investors were protected, saying it only passed on money to Germany “when we have security in place for a value in excess of the funds loaned”.",Dolphin Trust,UK,noRelation,"['ORG', 'GPE']",article_56_Charles_Smethurst’s_GPG.txt,3.0,"When it first emerged in July 2019 that [E1]Dolphin Trust[/E1] had missed interest payments in the [E2]UK[/E2], WOTL issued a letter to brokers highlighting how Irish investors were protected, saying it only passed on money to Germany “when we have security in place for a value in excess of the funds loaned”.","In [E2]Switzerland[/E2], [E1]UBS[/E1]' domestic business posted a surprise rise in fourth-quarter profit, as the bank cut provisions it had set aside for expected credit losses by 20 million francs."
